년도,제목,본문,링크
2022,"“신축에서 살고싶은 꿈, 이젠 포기할까”…아파트 분양가, 매매가 넘어...","“신축에서 살고싶은 꿈, 이젠 포기할까”…아파트 분양가, 매매가 넘어섰다 - 매일경제 댓글정책 공감순 최신순 오래된순 뉴스 바로가기 주가 정보 매일 경제 뉴스 MK위클리연재 스타투데이 마켓 부동산 교육 통합검색 로그인 회원가입 로그아웃 마이페이지 ENG JPN CHN 전체메뉴 뉴스홈 경제 기업 사회 국제 부동산 증권 정치 IT·과학 문화 오피니언 스포츠 기획·연재 Special Edition 인기뉴스 뉴스 오피니언 기획연재 스페셜에디션 스타투데이 스포츠 매경게임진 Pulse MK China MK빌리어드뉴스 미라클아이 MK ESG 프리미엄 MK위클리연재 매경e신문 레이더M 오늘의 매경 뉴스레터 AI 오디오 뉴스 매경엠플러스 MK YouTube 핵심 요약쏙 재테크 마켓 부동산 시사 경제 용어 신설법인 라이프 골프 Book 여행 M플레이 Car AGL해외골프 MK 장례 MK 운세 와글와글팝업 비즈니스 The Biz Times 닛케이텔레콤 KDX한국데이터거래소 모바일 쿠폰 MK Frame ",https://www.mk.co.kr/article/11229261
2022,서울 아파트 찾는 ′원정투자′ 주춤...대출 규제·집값 부담 영향,서울 아파트 찾는 ′원정투자′ 주춤...대출 규제·집값 부담 영향 닫기 전체기사 최신뉴스 GAM 라씨로 영상 영상 스팟 Live 포토 포토 정치 대통령실 국회·정당 통일·외교 국방·안보 북한 한민족·다문화 경제 경제일반 경제정책 지표 공정거래 농림수산 공기업 과학기술 사회 사건·사고 법원·검찰 재난 교육 복지 노동 환경 교통 여성·아동 서울시 날씨 인사 부고 글로벌 특파원 글로벌정치 글로벌경제 미국·북미 중남미 일본 유럽 동남아·호주 베트남 인도 중동 아프리카 러시아 동구 기타 중국 정치 경제일반 정책 마켓·금융 산업 기업 신기술 뉴비즈 문화 피플 컬럼 한중동향 그래픽 韓流中心 산업 재계·경영 전기·전자 자동차 항공 물류 철강 조선 화학 중공업 에너지 상사 ICT 중기·벤처 생활경제 제약·바이오 증권·금융 은행 증권 보험 카드 시황 주식 펀드 채권·외환 가상통화 VC 저축은행·대부업 핀테크 부동산 정책 건설 분양 수익형부동산 전국 지자체 단체장 강원 경기남부 경기북부 부산·울산·경남,https://www.newspim.com/news/view/20250205000884
2022,"엇갈리는 주택시장 전세가율…아파트 오르고, 빌라는 떨어지고","엇갈리는 주택시장 전세가율…아파트 오르고, 빌라는 떨어지고 | 연합뉴스 연합뉴스 본문 바로가기 메뉴 바로가기 국가기간뉴스 통신사 연합뉴스 최신기사 정치 정치 전체기사 대통령실/총리실 국회/정당 외교 국방 북한 경제 경제 전체기사 경제/정책 금융 부동산 취업/창업 소비자 마켓 + 마켓 + 전체기사 국내주식 해외주식 채권 펀드/ETF 글로벌시장 증권/운용사 리포트 공시 산업 산업 전체기사 산업/기업 전기전자 중화학 자동차 건설 에너지/자원 IT/과학 게임 유통/서비스 중기/벤처 바이오/헬스 농림축산 해양수산 사회 사회 전체기사 사건/사고 법원/검찰 교육 복지/노동 환경/기후변화 여성/아동 재외동포 다문화 전국 전국 전체기사 경기 인천 부산 울산 경남 대구/경북 광주/전남 전북 대전/충남/세종 충북 강원 제주 세계 세계 전체기사 특파원 미국/북미 중국 일본 아시아/호주 유럽 중남미 중동/아프리카 국제기구 PRNewswire/AsiaNet 문화 문화 전체기사 책/문학 만화/웹툰 종교 공연/",https://www.yna.co.kr/view/AKR20250202013800003?input=1195m
2022,작년 서울 아파트 매매 절반이 9억 초과…역대 처음,"작년 서울 아파트 매매 절반이 9억 초과…역대 처음 본문 경제 부동산 작년 서울 아파트 매매 절반이 9억 초과…역대 처음 LH 연구원 “올해 주택시장 공급부족…전셋값 오를 것” 박수지 기자 수정 2025-01-26 18:05 등록 2025-01-26 17:40 기사를 읽어드립니다 Your browser does not support the audio element. 0 서울 시내 아파트의 모습. 연합뉴스 아파트값이 급등한 여파로 지난해 서울 아파트 9억원 초과 거래 비중이 역대 처음으로 전체 거래량의 절반을 넘어섰다. 아파트값 상승과 인기지역 아파트를 선호하는 이른바 ‘똘똘한 한 채’ 선호 현상이 영향을 미친 것으로 풀이된다. 한국토지주택공사(LH)는 주택 공급 부족 현상이 당분간 지속될 것으로 전망하면서 전셋값 상승을 우려했다. 26일 국토교통부 실거래가시스템에 신고된 서울 아파트 매매 거래를 보면, 지난해 거래된 5만6863건 가운데 실거래가격이 9억원을 초과한 경우가 전체의 5",https://www.hani.co.kr/arti/economy/property/1179838.html
2022,전세가율 17개월째 상승...수도권 집값 상승신호?,전세가율 17개월째 상승...수도권 집값 상승신호? 로그인 회원가입 메트로人 머니 증권 은행 보험 카드 부동산 경제일반 산업 재계 자동차 전기전자 물류항공 산업일반 IT·과학 인터넷 게임 방송통신 IT·과학일반 정치＆정책 국회정당 대통령실 정책 공기업 생활경제 사회 지방행정 국제 사회일반 에듀＆JOB 기획연재 오피니언 기자수첩 칼럼 인사 동정 부음 라이프 문화 스포츠 운세 AI영상 플러스 한줄뉴스 영상 포토 운세/사주 지면PDF 포럼&컨퍼런스 메트로소개 공지사항 네이버 뉴스스탠드 구독설정 구독신청 글로벌 메트로신문 로그인 회원가입 메트로人 머니 증권 은행 보험 카드 부동산 경제일반 산업 재계 자동차 전기전자 물류항공 산업일반 IT·과학 인터넷 게임 방송통신 IT·과학일반 정치＆정책 국회정당 대통령실 정책 공기업 생활경제 사회 지방행정 국제 사회일반 에듀＆JOB 기획연재 오피니언 기자수첩 칼럼 인사 동정 부음 라이프 문화 스포츠 운세 AI영상 플러스 한줄뉴스 포토 영상 운세/사주 독자,http://www.metroseoul.co.kr/article/20250205500461
2022,"작년 아파트 분양가, 매매가보다 비쌌다…15년 만에 역전","작년 아파트 분양가, 매매가보다 비쌌다…15년 만에 역전 | 연합뉴스 연합뉴스 본문 바로가기 메뉴 바로가기 국가기간뉴스 통신사 연합뉴스 최신기사 정치 정치 전체기사 대통령실/총리실 국회/정당 외교 국방 북한 경제 경제 전체기사 경제/정책 금융 부동산 취업/창업 소비자 마켓 + 마켓 + 전체기사 국내주식 해외주식 채권 펀드/ETF 글로벌시장 증권/운용사 리포트 공시 산업 산업 전체기사 산업/기업 전기전자 중화학 자동차 건설 에너지/자원 IT/과학 게임 유통/서비스 중기/벤처 바이오/헬스 농림축산 해양수산 사회 사회 전체기사 사건/사고 법원/검찰 교육 복지/노동 환경/기후변화 여성/아동 재외동포 다문화 전국 전국 전체기사 경기 인천 부산 울산 경남 대구/경북 광주/전남 전북 대전/충남/세종 충북 강원 제주 세계 세계 전체기사 특파원 미국/북미 중국 일본 아시아/호주 유럽 중남미 중동/아프리카 국제기구 PRNewswire/AsiaNet 문화 문화 전체기사 책/문학 만화/웹툰 종교 공연/전",https://www.yna.co.kr/view/AKR20250124068200003?input=1195m
2022,서울 대형 아파트 매매가격지수 역대 최고···'양극화 심화',서울 대형 아파트 매매가격지수 역대 최고···'양극화 심화' < 부동산 < 유통·부동산 < 기사본문 - 스마트에프엔 주요서비스 바로가기 본문 바로가기 매체정보 바로가기 로그인 바로가기 기사검색 바로가기 UPDATED. 2025-02-07 17:08 (금) 로그인 회원가입 인사이트 단독 기획 카드뉴스 스마트경제 금융 증권 보험 카드 경제일반 산업 전기·전자 자동차 항공·해운·물류 조선·철강 에너지·화학 중기벤처 산업일반 유통·부동산 부동산 건설 유통 식음료 패션·뷰티 오피니언 칼럼 기자수첩 기고 인사·동정·부고 데스크칼럼 IT·과학 모바일·통신 인터넷·게임 컴퓨팅 제약·바이오 과학 문화·스포츠 영화 음악 방송·TV 스포츠 출판 문화일반 정치·사회 대통령실 국회·정당 정치일반 교육·노동·환경 보건복지 사회일반 국제 보도자료 날씨 전국 기사검색 이전 기사보기 다음 기사보기 서울 대형 아파트 매매가격지수 역대 최고···'양극화 심화' 다른 공유 찾기 기사스크랩하기 본문 글씨 줄이기 본문 글,https://www.smartfn.co.kr/news/articleView.html?idxno=102291
2022,월세 뛰니 수익 짭짤…오피스텔 투자 꿈틀,"월세 뛰니 수익 짭짤…오피스텔 투자 꿈틀 실시간뉴스 태진아 ""故 송대관, 라이브쇼 하기로 했는데…할 말 잃어"" 울컥 소방청 ""딥시크 접속 차단…현장 수집 민감정보 유출 우려"" 고려신용정보, 1억 규모 자사주 처분 결정 F&F, 작년 영업익 4507억…전년比 18%↓ 메디픽셀, 뇌혈관 3차원 분석 소프트웨어 ‘MP뉴로’ 식약처 인증 한빛레이저, 45억 규모 신규시설 투자 '대구 08년생 폭행' 영상 논란…교육청 ""파악 중"" 퀀타피아, 상폐 효력정지 가처분 기각 결정에 즉시항고 3040 남성 패션플랫폼 애슬러, 40억원 규모 시리즈A 투자 유치 경찰, '아마존 계약' 미공개정보 이용 인텔리안테크 압수수색 구독 지면 My 초판 로그인 로그아웃 NAVER FACEBOOK TWITTER YOUTUBE RSS EMAIL 이데일리 이데일리 2025년 02월 07일 금요일 실시간뉴스 태진아 ""故 송대관, 라이브쇼 하기로 했는데…할 말 잃어"" 울컥 소방청 ""딥시크 접속 차단…현장 수집 민감정보 유출",http://www.edaily.co.kr/news/newspath.asp?newsid=01131606642066912
2023,"서울 아파트 월세 11개월째 상승… ""전세 기피 원인""","서울 아파트 월세 11개월째 상승… ""전세 기피 원인"" - 머니S 코스피 2521.92 14.83 02/07 17:25 코스닥 742.90 2.58 02/07 17:25 원달러 1445.60 1.9 02/07 17:25 두바이유 77.45 0.94 02/07 17:25 금 2876.70 16.3 02/07 17:25 실시간이슈 금융 산업 유통 부동산 증권 전국 경기 부산/경남 호남 대구/경북 인천 기타 오피니언ㆍ연재 오피니언 연재 피플 C라운지 이사람 인터뷰 인사 부고 연예ㆍ스포츠 연예 스포츠 서울 아파트 월세 11개월째 상승… ""전세 기피 원인"" 전년 대비 7.9% 올라… 오피스텔 월세 1년째↑ 이화랑 기자 2025.02.07 | 10:33:23 공유하기 카카오 카카오 나에게 페이스북 트위터 네이버 텔레그램 링크 복사 카카오톡 카카오톡나에게 페이스북 트위터 네이버카페블로그 텔레그램 링크복사 정부의 대출 규제 여파로 서울 아파트·오피스텔 월세 수요가 늘어나며 월세가격이 가파른 상승세",https://www.moneys.co.kr/article/2025020709185633347
2023,서울 빼곤 줄줄이 마이너스…1월 전국 아파트값 0.18% 하락,"서울 빼곤 줄줄이 마이너스…1월 전국 아파트값 0.18% 하락 - 뉴스1 2025.2.7 (금) 제보 | 커넥트 | 해피펫 | 노동신문 정치 북한 사회 경제 ITㆍ과학 바이오 부동산 금융ㆍ증권 산업 전국 국제 생활ㆍ문화 연예 스포츠 포토 TV 정치 북한 사회 경제 ITㆍ과학 바이오 부동산 금융ㆍ증권 산업 전국 국제 생활ㆍ문화 연예 스포츠 포토 TV 정치 북한 사회 경제 ITㆍ과학 바이오 부동산 금융ㆍ증권 산업 전국 국제 생활ㆍ문화 연예 스포츠 포토 TV 가 서울 빼곤 줄줄이 마이너스…1월 전국 아파트값 0.18% 하락 낙폭 12월보다 확대…매수 심리 위축에 거래량 급감 2025.02.07 오후 01:35 서울 남산에서 바라본 아파트 단지 모습. 2025.2.3/뉴스1 ⓒ News1 허경 기자 아파트 매매가격 변동률(부동산R114). 관련 키워드 부동산 부동산R114 아파트값 거래량 하방압력 전준우 기자 서울 빼곤 줄줄이 마이너스…1월 전국 아파트값 0.18% 하락 두산건설, 지난해 ",https://www.news1.kr/realestate/general/5682699
2023,10억 부르던 아파트가 5억?…뜻밖의 상황에 집주인 '눈물' [현장+],10억 부르던 집 5억대로…공급 폭탄에 울상 짓는 평택 집주인 | 한국경제 본문 바로가기 한경코리아마켓 한경글로벌마켓 집코노미 오피니언 경제 금융 산업 유통 IT 국제 프리미엄 마켓인사이트 한경Law&Biz 한경 BIO Insight 한경CHO Insight 한경ESG 한경Geeks 입법 익스플로러 아르떼 한경만의 독자적인 프리미엄 콘텐츠입니다. 더보기 정치 사회 골프 연예 스포츠 회원전용 전체뉴스 한경트래블 뉴스레터 스페셜 리포트 The Moneyist The Lifeist 한경동영상 기자 코너 POLL 랭킹뉴스 인사·부고 보도자료 데이터센터 한경용어사전 한경행사 스타워즈 한경유레카 한경운세 신문 전자판 신문 구독신청 한경스토어 한경렌탈 한경미디어 한국경제TV KED Global 한국경제매거진 한경에이셀 한경 arte TV 한경 arte 필하모닉 BOOK 한경아카데미 한경블루애드 텐아시아 생글생글 주니어 생글생글 TESAT 29초영화제 교육센터 블루밍비트 키즈맘 포천힐스 빠른 메뉴,https://www.hankyung.com/article/2025020688966
2023,무순위 청약 1가구에 56만명 우르르…세종 아파트 어디?,무순위 청약 1가구에 56만명 우르르…세종 아파트 어디? < 부동산 < 경제 < 기사본문 - 스포츠한국 주요서비스 바로가기 본문 바로가기 매체정보 바로가기 로그인 바로가기 기사검색 바로가기 전체서비스 바로가기 상단영역 데일리한국 스포츠한국 주간한국 골프한국 K-en News 로그인 2025-02-07 17:21 (금) 검색버튼 기사검색 검색 스포츠 연예 경제 라이프 포토 갤러리 오늘의 운세 전체메뉴 버튼 닫기 스포츠 야구 축구 농구 배구 골프 스포츠일반 기획 연재 연예 방송·TV 드라마 영화 뮤직 연예일반 기획 연재 경제 경제일반 금융·증권 산업·유통 모빌리티 IT·게임 건설·부동산 시사 라이프 문화 여행·레저 건강·뷰티 라이프일반 포토 갤러리 방송·TV·드라마 뮤직 영화 스포츠 오늘의 운세 본문영역 이전 기사보기 다음 기사보기 무순위 청약 1가구에 56만명 우르르…세종 아파트 어디? 바로가기 복사하기 본문 글씨 줄이기 본문 글씨 키우기 스크롤 이동 상태바 현재위치 홈 경제 부동산 ,https://sports.hankooki.com/news/articleView.html?idxno=6888616
2023,"“오늘이 제일 싸다” 서울 고가 아파트, 지방 아파트 24채 팔아야 겨우...","“오늘이 제일 싸다” 서울 고가 아파트, 지방 아파트 24채 팔아야 겨우 1채 산다[부동산360] - 헤럴드경제 뉴스 경제·금융 증권 부동산 산업 정치 사회 국제 중기·바이오 IT·과학 컨슈머 생활·문화 오피니언 연예 스포츠 호남취재본부 대구&경북 PR Newswire 구독 HeralDeep 연재 스페셜 HeMil(밀리터리) 서울젠트리피케이션 라스트포레스트 라스트씨 인간대포통장 여론을조사하다 고객센터 공지사항 독자문의 기사제보 헤럴드 미디어그룹 코리아헤럴드 헤럴드팝 K-POP헤럴드 리얼푸드 더인베스터 헤럴드에코 헤럴드디자인 마이페이지 구독함 보관함 계정정보관리 회원전용 경제·금융 증권 부동산 산업 정치 사회 국제 중기·바이오 IT·과학 컨슈머 생활·문화 오피니언 “오늘이 제일 싸다” 서울 고가 아파트, 지방 아파트 24채 팔아야 겨우 1채 산다[부동산360] 부동산 부동산360 “오늘이 제일 싸다” 서울 고가 아파트, 지방 아파트 24채 팔아야 겨우 1채 산다[부동산360] 입력 2",https://biz.heraldcorp.com/article/10413971?ref=naver
